(index)->(Latitude,Longitude,Country(Text),State(Text),Region(Text),Time,rate,Population)
Latitude[ unit="degrees" ],Longitude[ unit="degrees" ],Country(Text),State(Text),Region(Text),Population[],Time[ fmt="yyyy-MM-dd" ],rate[ missing="-9999.9" ]
Latitude=9.40094
Longitude=12.5657
Country=nigeria
State=Adamawa
Region=Gombi
Population=159541.0
2009-03-15,7.33
2009-03-22,7.14
2009-03-29,10.07
2009-04-05,20.33
2009-04-12,23.26
2009-04-19,27.84
2009-04-26,3.85
Latitude=9.62272
Longitude=9.63118
Country=nigeria
State=Bauchi
Region=Bogoro
Population=93100.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,2.15
2009-03-01,8.59
2009-03-08,17.19
2009-03-15,65.52
2009-03-22,22.56
2009-03-29,37.59
2009-04-05,3.22
2009-04-12,4.3
2009-04-19,9.67
2009-04-26,12.89
Latitude=11.5626
Longitude=10.80964
Country=nigeria
State=Bauchi
Region=Damban
Population=166845.0
2009-01-04,1.2
2009-01-11,2.4
2009-01-18,4.2
2009-01-25,9.59
2009-02-01,7.19
2009-02-08,17.98
2009-02-15,28.77
2009-02-22,49.75
2009-03-01,23.37
2009-03-08,50.95
2009-03-15,23.37
2009-03-22,25.77
2009-03-29,23.97
2009-04-05,22.78
2009-04-12,22.18
2009-04-19,19.18
2009-04-26,10.19
Latitude=10.99147
Longitude=10.40719
Country=nigeria
State=Bauchi
Region=Darazo
Population=278142.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,0.36
2009-02-08,0.36
2009-02-15,8.99
2009-02-22,3.6
2009-03-01,6.83
2009-03-08,12.58
2009-03-15,10.07
2009-03-22,20.13
2009-03-29,26.61
2009-04-05,20.85
2009-04-12,15.1
2009-04-19,9.35
2009-04-26,5.75
Latitude=9.97077
Longitude=9.48118
Country=nigeria
State=Bauchi
Region=Dass
Population=99433.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,1.01
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,-9999.9
2009-03-08,4.02
2009-03-15,13.07
2009-03-22,1.01
2009-03-29,7.04
2009-04-05,5.03
2009-04-12,5.03
2009-04-19,12.07
2009-04-26,10.06
Latitude=12.13193
Longitude=10.54156
Country=nigeria
State=Bauchi
Region=Gamawa
Population=316604.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,0.95
2009-02-08,0.63
2009-02-15,2.53
2009-02-22,3.47
2009-03-01,4.11
2009-03-08,4.42
2009-03-15,8.84
2009-03-22,7.9
2009-03-29,3.47
2009-04-05,4.74
2009-04-12,13.58
2009-04-19,5.37
2009-04-26,3.79
Latitude=10.7398
Longitude=10.06124
Country=nigeria
State=Bauchi
Region=Ganjuwa
Population=310059.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,0.32
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,1.94
2009-03-01,-9999.9
2009-03-08,11.61
2009-03-15,23.33
2009-03-22,50.64
2009-03-29,45.15
2009-04-05,56.12
2009-04-12,21.93
2009-04-19,17.74
2009-04-26,35.15
Latitude=11.39099
Longitude=10.28275
Country=nigeria
State=Bauchi
Region=Giade
Population=173530.0
2009-01-04,0.58
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,1.15
2009-02-22,19.59
2009-03-01,7.49
2009-03-08,24.2
2009-03-15,40.92
2009-03-22,38.03
2009-03-29,78.95
2009-04-05,76.07
2009-04-12,66.27
2009-04-19,59.36
2009-04-26,29.97
Latitude=11.88854
Longitude=10.09176
Country=nigeria
State=Bauchi
Region=Itas-Gadau
Population=254262.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,2.75
2009-02-01,1.57
2009-02-08,-9999.9
2009-02-15,1.97
2009-02-22,11.41
2009-03-01,17.3
2009-03-08,6.69
2009-03-15,46.41
2009-03-22,22.02
2009-03-29,31.46
2009-04-05,76.3
2009-04-12,25.96
2009-04-19,13.77
2009-04-26,7.08
Latitude=10.31444
Longitude=9.84202
Country=nigeria
State=Bauchi
Region=Jama'Are
Population=130321.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,6.91
2009-02-22,15.35
2009-03-01,16.88
2009-03-08,17.65
2009-03-15,33.76
2009-03-22,65.99
2009-03-29,45.27
2009-04-05,216.39
2009-04-12,39.9
2009-04-19,42.2
2009-04-26,13.81
Latitude=11.60582
Longitude=10.25991
Country=nigeria
State=Bauchi
Region=Katagum
Population=327197.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,4.89
2009-02-15,6.11
2009-02-22,22.62
2009-03-01,12.23
2009-03-08,24.45
2009-03-15,38.51
2009-03-22,33.92
2009-03-29,50.73
2009-04-05,41.57
2009-04-12,16.2
2009-04-19,25.37
2009-04-26,11.31
Latitude=10.389
Longitude=10.49898
Country=nigeria
State=Bauchi
Region=Kirfi
Population=163193.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,1.23
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,-9999.9
2009-03-08,-9999.9
2009-03-15,1.23
2009-03-22,5.51
2009-03-29,5.51
2009-04-05,6.74
2009-04-12,41.06
2009-04-19,16.54
2009-04-26,7.35
Latitude=11.32037
Longitude=10.46344
Country=nigeria
State=Bauchi
Region=Misau
Population=291287.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,1.37
2009-02-15,-9999.9
2009-02-22,2.06
2009-03-01,3.78
2009-03-08,3.43
2009-03-15,4.12
2009-03-22,4.12
2009-03-29,17.51
2009-04-05,27.46
2009-04-12,21.97
2009-04-19,10.3
2009-04-26,7.55
Latitude=11.03392
Longitude=9.25291
Country=nigeria
State=Bauchi
Region=Ningi
Population=428044.0
2009-01-04,-9999.9
2009-01-11,1.64
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,0.93
2009-03-08,4.91
2009-03-15,6.07
2009-03-22,5.84
2009-03-29,19.86
2009-04-05,10.51
2009-04-12,16.12
2009-04-19,39.95
2009-04-26,12.38
Latitude=11.4188
Longitude=10.09618
Country=nigeria
State=Bauchi
Region=Shira
Population=258704.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,1.55
2009-02-08,-9999.9
2009-02-15,6.57
2009-02-22,9.28
2009-03-01,8.89
2009-03-08,15.08
2009-03-15,14.3
2009-03-22,15.46
2009-03-29,17.39
2009-04-05,14.69
2009-04-12,10.44
2009-04-19,11.6
2009-04-26,4.64
Latitude=10.31444
Longitude=9.84202
Country=nigeria
State=Bauchi
Region=T/Balewa
Population=243198.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,-9999.9
2009-03-08,4.93
2009-03-15,6.99
2009-03-22,3.29
2009-03-29,3.7
2009-04-05,5.35
2009-04-12,6.99
2009-04-19,2.47
2009-04-26,7.81
Latitude=10.05881
Longitude=9.09133
Country=nigeria
State=Bauchi
Region=Toro
Population=387374.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,3.1
2009-03-01,1.29
2009-03-08,0.52
2009-03-15,2.84
2009-03-22,4.9
2009-03-29,2.32
2009-04-05,8.78
2009-04-12,8.0
2009-04-19,5.16
2009-04-26,4.39
Latitude=11.15853
Longitude=9.74299
Country=nigeria
State=Bauchi
Region=Warji
Population=126824.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,5.52
2009-02-22,3.94
2009-03-01,-9999.9
2009-03-08,3.94
2009-03-15,14.98
2009-03-22,9.46
2009-03-29,16.56
2009-04-05,8.67
2009-04-12,6.31
2009-04-19,43.37
2009-04-26,0.79
Latitude=12.21013
Longitude=10.29221
Country=nigeria
State=Bauchi
Region=Zaki
Population=211657.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,0.94
2009-02-08,3.31
2009-02-15,-9999.9
2009-02-22,5.2
2009-03-01,3.31
2009-03-08,7.09
2009-03-15,20.32
2009-03-22,4.72
2009-03-29,8.98
2009-04-05,4.25
2009-04-12,10.39
2009-04-19,12.76
2009-04-26,8.98
Latitude=11.87287
Longitude=13.12658
Country=nigeria
State=Borno
Region=A/Uba
Population=152661.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,1.31
2009-03-01,1.97
2009-03-08,-9999.9
2009-03-15,5.9
2009-03-22,1.97
2009-03-29,7.86
2009-04-05,8.52
2009-04-12,-9999.9
2009-04-19,-9999.9
2009-04-26,-9999.9
Latitude=10.46653
Longitude=11.8156
Country=nigeria
State=Borno
Region=Bayo
Population=87311.0
2009-01-04,-9999.9
2009-01-11,5.73
2009-01-18,5.73
2009-01-25,16.03
2009-02-01,8.02
2009-02-08,10.31
2009-02-15,18.33
2009-02-22,18.33
2009-03-01,35.51
2009-03-08,-9999.9
2009-03-15,37.8
2009-03-22,93.92
2009-03-29,64.14
2009-04-05,49.25
2009-04-12,28.63
2009-04-19,-9999.9
2009-04-26,-9999.9
Latitude=10.57838
Longitude=12.21947
Country=nigeria
State=Borno
Region=Biu
Population=194649.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,1.54
2009-02-01,1.03
2009-02-08,3.6
2009-02-15,4.11
2009-02-22,8.22
2009-03-01,13.36
2009-03-08,8.22
2009-03-15,8.73
2009-03-22,7.71
2009-03-29,17.47
2009-04-05,13.36
2009-04-12,20.04
2009-04-19,2.05
2009-04-26,-9999.9
Latitude=10.46335
Longitude=12.3646
Country=nigeria
State=Borno
Region=Hawul
Population=133008.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,3.01
2009-03-01,9.02
2009-03-08,3.01
2009-03-15,2.26
2009-03-22,-9999.9
2009-03-29,1.5
2009-04-05,1.5
2009-04-12,-9999.9
2009-04-19,-9999.9
2009-04-26,1.5
Latitude=11.90005
Longitude=13.26025
Country=nigeria
State=Borno
Region=Jere
Population=233488.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,1.28
2009-03-08,-9999.9
2009-03-15,2.14
2009-03-22,-9999.9
2009-03-29,2.14
2009-04-05,7.28
2009-04-12,14.99
2009-04-19,34.69
2009-04-26,-9999.9
Latitude=11.60325
Longitude=12.52378
Country=nigeria
State=Borno
Region=Kaga
Population=99512.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,-9999.9
2009-03-08,2.01
2009-03-15,-9999.9
2009-03-22,2.01
2009-03-29,4.02
2009-04-05,5.02
2009-04-12,10.05
2009-04-19,5.02
2009-04-26,-9999.9
Latitude=11.87287
Longitude=13.12658
Country=nigeria
State=Borno
Region=Kw/Kusar
Population=62461.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,1.6
2009-03-01,17.61
2009-03-08,14.41
2009-03-15,97.66
2009-03-22,67.24
2009-03-29,35.22
2009-04-05,24.01
2009-04-12,9.61
2009-04-19,-9999.9
2009-04-26,8.0
Latitude=10.1866
Longitude=11.97685
Country=nigeria
State=Borno
Region=Shani 
Population=113112.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,13.26
2009-02-15,18.57
2009-02-22,3.54
2009-03-01,7.96
2009-03-08,-9999.9
2009-03-15,0.88
2009-03-22,-9999.9
2009-03-29,6.19
2009-04-05,1.77
2009-04-12,-9999.9
2009-04-19,-9999.9
2009-04-26,-9999.9
Latitude=11.15781
Longitude=12.76045
Country=nigeria
State=Borno
Region=Damboa
Population=256006.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,-9999.9
2009-03-08,-9999.9
2009-03-15,0.78
2009-03-22,5.47
2009-03-29,6.64
2009-04-05,8.2
2009-04-12,4.3
2009-04-19,2.34
2009-04-26,10.94
Latitude=10.13866
Longitude=11.02701
Country=nigeria
State=Gombe
Region=Akko
Population=371336.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,1.62
2009-02-22,4.58
2009-03-01,7.81
2009-03-08,16.43
2009-03-15,16.7
2009-03-22,16.97
2009-03-29,31.51
2009-04-05,16.97
2009-04-12,14.81
2009-04-19,7.0
2009-04-26,3.23
Latitude=9.84946
Longitude=11.81402
Country=nigeria
State=Gombe
Region=Balanga
Population=233614.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,4.28
2009-02-22,4.28
2009-03-01,23.54
2009-03-08,3.85
2009-03-15,21.83
2009-03-22,65.92
2009-03-29,47.94
2009-04-05,29.22
2009-04-12,25.26
2009-04-19,8.99
2009-04-26,4.71
Latitude=9.90257
Longitude=11.208
Country=nigeria
State=Gombe
Region=Billiri
Population=222177.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,3.6
2009-03-01,9.9
2009-03-08,9.9
2009-03-15,13.05
2009-03-22,9.0
2009-03-29,11.25
2009-04-05,4.5
2009-04-12,1.8
2009-04-19,4.95
2009-04-26,-9999.9
Latitude=10.76063
Longitude=10.85722
Country=nigeria
State=Gombe
Region=Dukku
Population=227724.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,0.88
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,2.63
2009-02-15,2.2
2009-02-22,23.27
2009-03-01,16.25
2009-03-08,13.61
2009-03-15,45.23
2009-03-22,24.59
2009-03-29,38.2
2009-04-05,21.08
2009-04-12,16.25
2009-04-19,5.71
2009-04-26,0.44
Latitude=10.81315
Longitude=11.35291
Country=nigeria
State=Gombe
Region=Funakaye
Population=259484.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,0.39
2009-01-25,2.31
2009-02-01,5.4
2009-02-08,16.57
2009-02-15,12.72
2009-02-22,25.05
2009-03-01,46.25
2009-03-08,48.56
2009-03-15,38.54
2009-03-22,40.08
2009-03-29,50.48
2009-04-05,40.46
2009-04-12,34.3
2009-04-19,14.26
2009-04-26,5.01
Latitude=10.2824
Longitude=11.17479
Country=nigeria
State=Gombe
Region=Gombe
Population=294560.0
2009-01-04,-9999.9
2009-01-11,1.02
2009-01-18,0.66
2009-01-25,0.66
2009-02-01,0.34
2009-02-08,4.75
2009-02-15,5.77
2009-02-22,15.62
2009-03-01,20.37
2009-03-08,25.8
2009-03-15,26.82
2009-03-22,33.95
2009-03-29,55.34
2009-04-05,39.36
2009-04-12,17.56
2009-04-19,6.45
2009-04-26,3.39
Latitude=9.86885
Longitude=11.5037
Country=nigeria
State=Gombe
Region=Kaltungo
Population=164651.0
2009-01-04,-9999.9
2009-01-11,1.21
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,1.82
2009-02-15,3.64
2009-02-22,15.79
2009-03-01,31.58
2009-03-08,45.55
2009-03-15,52.84
2009-03-22,63.77
2009-03-29,44.94
2009-04-05,27.33
2009-04-12,21.86
2009-04-19,4.25
2009-04-26,-9999.9
Latitude=10.5366
Longitude=11.26203
Country=nigeria
State=Gombe
Region=Kwami
Population=214653.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,0.93
2009-02-22,3.26
2009-03-01,3.73
2009-03-08,2.33
2009-03-15,9.78
2009-03-22,22.83
2009-03-29,20.03
2009-04-05,20.96
2009-04-12,20.03
2009-04-19,20.5
2009-04-26,10.25
Latitude=11.08162
Longitude=11.33631
Country=nigeria
State=Gombe
Region=Nafada
Population=151880.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,4.61
2009-02-08,5.27
2009-02-15,9.22
2009-02-22,5.93
2009-03-01,13.83
2009-03-08,12.51
2009-03-15,23.04
2009-03-22,15.14
2009-03-29,31.6
2009-04-05,33.58
2009-04-12,14.49
2009-04-19,7.9
2009-04-26,1.32
Latitude=10.38901
Longitude=11.25596
Country=nigeria
State=Gombe
Region=Shongom
Population=166536.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,0.6
2009-02-01,0.6
2009-02-08,-9999.9
2009-02-15,1.2
2009-02-22,5.4
