StationID,WaterbodyName,Type,Latitude,Longitude,AU_ID
BDENEMYSLO25,Enemy Swim Lake,Chemistry,45.4476,-97.2311,SD-BS-L-ENEMY_SWIM_01
BDENEMYSLO26,Enemy Swim Lake,Chemistry,45.4507,-97.2306,SD-BS-L-ENEMY_SWIM_01
SWLAZZZ2209,Enemy Swim Lake,Chemistry,45.4415,-97.2643,SD-BS-L-ENEMY_SWIM_01
SWLAZZZ2209A,Enemy Swim Lake,Chemistry,45.436,-97.2745,SD-BS-L-ENEMY_SWIM_01
SWLAZZZ2209B,Enemy Swim Lake,Chemistry,45.4415,-97.2643,SD-BS-L-ENEMY_SWIM_01
SWLAZZZ2209C,Enemy Swim Lake,Chemistry,45.4449,-97.2451,SD-BS-L-ENEMY_SWIM_01
GFPZZZ2216,Minnewasta Lake,Chemistry,45.3909,-97.3669,SD-BS-L-MINNEWASTA_01
SWLAZZZ2216,Minnewasta Lake,Chemistry,45.3909,-97.3669,SD-BS-L-MINNEWASTA_01
SWLAZZZ2216A,Minnewasta Lake,Chemistry,45.3954,-97.3817,SD-BS-L-MINNEWASTA_01
SWLAZZZ2216B,Minnewasta Lake,Chemistry,45.3909,-97.3669,SD-BS-L-MINNEWASTA_01
SWLAZZZ2216C,Minnewasta Lake,Chemistry,45.3869,-97.3601,SD-BS-L-MINNEWASTA_01
SWLAZZZ2219,Pickerel Lake,Chemistry,45.5016,-97.2716,SD-BS-L-PICKEREL_01
SWLAZZZ2219A,Pickerel Lake,Chemistry,45.5107,-97.2796,SD-BS-L-PICKEREL_01
SWLAZZZ2219B,Pickerel Lake,Chemistry,45.5016,-97.2716,SD-BS-L-PICKEREL_01
SWLAZZZ2219C,Pickerel Lake,Chemistry,45.488,-97.2673,SD-BS-L-PICKEREL_01
SWLAZZZ2220,Pierpont Lake,Chemistry,45.4599,-97.8318,SD-JA-L-PIERPONT_01
SWLAZZZ2220A,Pierpont Lake,Chemistry,45.4594,-97.8352,SD-JA-L-PIERPONT_01
SWLAZZZ2220B,Pierpont Lake,Chemistry,45.4599,-97.8318,SD-JA-L-PIERPONT_01
SWLAZZZ2220C,Pierpont Lake,Chemistry,45.4626,-97.8297,SD-JA-L-PIERPONT_01
SWLAZZZ2226A,Waubay Lake,Chemistry,45.3907,-97.4549,SD-BS-L-WAUBAY_01
SWLAZZZ2226C,Waubay Lake,Chemistry,45.4274,-97.3796,SD-BS-L-WAUBAY_01
SWLAZZZ2226,Waubay Lake,Chemistry,45.4104,-97.4217,SD-BS-L-WAUBAY_01
SWLAZZZ2226B,Waubay Lake,Chemistry,45.4104,-97.4217,SD-BS-L-WAUBAY_01
GFPZZZ2226,Waubay Lake,Chemistry,45.4148,-97.3907,SD-BS-L-WAUBAY_01
GFPZZZ2227,Waubay Lake,Chemistry,45.3892,-97.4516,SD-BS-L-WAUBAY_01
SWLAZZZ2301,Lake Alice,Chemistry,44.8778,-96.6324,SD-MN-L-ALICE_01
SWLAZZZ2301A,Lake Alice,Chemistry,44.8833,-96.6418,SD-MN-L-ALICE_01
SWLAZZZ2301B,Lake Alice,Chemistry,44.8778,-96.6324,SD-MN-L-ALICE_01
SWLAZZZ2301C,Lake Alice,Chemistry,44.8701,-96.6231,SD-MN-L-ALICE_01
SWLAZZZ2303,Bullhead Lake,Chemistry,44.9494,-96.8048,SD-BS-L-BULLHEAD_01
SWLAZZZ2303A,Bullhead Lake,Chemistry,44.953,-96.8077,SD-BS-L-BULLHEAD_01
SWLAZZZ2303B,Bullhead Lake,Chemistry,44.9494,-96.8048,SD-BS-L-BULLHEAD_01
SWLAZZZ2303C,Bullhead Lake,Chemistry,44.9457,-96.8024,SD-BS-L-BULLHEAD_01
CLEAR23CL01,Clear Lake,Chemistry,44.7589,-96.6613,SD-BS-L-CLEAR_D_01
CLEAR23CL02,Clear Lake,Chemistry,44.7503,-96.6543,SD-BS-L-CLEAR_D_01
CLEAR23CLO08,null,Chemistry,44.7467,-96.6704,null
CLEAR23CLO09,null,Chemistry,44.7505,-96.6644,null
CLEAR23CLT01,null,Chemistry,44.7849,-96.7232,null
CLEAR23CLT02A,null,Chemistry,44.7896,-96.7029,null
CLEAR23CLT03,null,Chemistry,44.7757,-96.6937,null
CLEAR23CLT04,null,Chemistry,44.7479,-96.7028,null
CLEAR23CLT05,null,Chemistry,44.7509,-96.6824,null
CLEAR23CLT06,null,Chemistry,44.7612,-96.6736,null
CLEAR23CLT07,null,Chemistry,44.761,-96.6824,null
CLEAR23CLT10,null,Chemistry,44.7504,-96.6445,null
SWLAZZZ2304,Clear Lake,Chemistry,44.7527,-96.6595,SD-BS-L-CLEAR_D_01
SWLAZZZ2304A,Clear Lake,Chemistry,44.7593,-96.6613,SD-BS-L-CLEAR_D_01
SWLAZZZ2304B,Clear Lake,Chemistry,44.7527,-96.6595,SD-BS-L-CLEAR_D_01
SWLAZZZ2304C,Clear Lake,Chemistry,44.7496,-96.6516,SD-BS-L-CLEAR_D_01
COCHOLILCI,null,Chemistry,44.712119,-96.475294,null
COCHOLILCL01,Lake Cochrane,Chemistry,44.7052,-96.486,SD-MN-L-COCHRANE_01
COCHOLILCL02,Lake Cochrane,Chemistry,44.7086,-96.4784,SD-MN-L-COCHRANE_01
COCHOLILCL03,Lake Cochrane,Chemistry,44.71,-96.4704,SD-MN-L-COCHRANE_01
COCHOLILCO,null,Chemistry,44.708321,-96.465827,null
COCHOLILCT01,null,Chemistry,44.7069,-96.4906,null
COCHOLILCT01A,null,Chemistry,44.707,-96.4896,null
COCHOLILCT02,null,Chemistry,44.705446,-96.491332,null
COCHOLILCT03,null,Chemistry,44.700793,-96.49005,null
COCHOLILCT04,null,Chemistry,44.705,-96.4755,null
SWLAZZZ2305,Lake Cochrane,Chemistry,44.7086,-96.4784,SD-MN-L-COCHRANE_01
SWLAZZZ2305A,Lake Cochrane,Chemistry,44.7052,-96.486,SD-MN-L-COCHRANE_01
SWLAZZZ2305B,Lake Cochrane,Chemistry,44.7086,-96.4784,SD-MN-L-COCHRANE_01
SWLAZZZ2305C,Lake Cochrane,Chemistry,44.71,-96.4704,SD-MN-L-COCHRANE_01
SWLAZZZ2310,Fish Lake,Chemistry,44.6003,-96.4754,SD-MN-L-FISH_01
SWLAZZZ2310A,Fish Lake,Chemistry,44.6071,-96.4771,SD-MN-L-FISH_01
SWLAZZZ2310B,Fish Lake,Chemistry,44.6003,-96.4754,SD-MN-L-FISH_01
SWLAZZZ2310C,Fish Lake,Chemistry,44.5928,-96.4733,SD-MN-L-FISH_01
COCHOLILOL01,Lake Oliver,Chemistry,44.7217,-96.4773,SD-MN-L-OLIVER_01
COCHOLILOL02,Lake Oliver,Chemistry,44.7184,-96.4733,SD-MN-L-OLIVER_01
COCHOLILOO,null,Chemistry,44.7142,-96.4749,null
COCHOLILOT01,null,Chemistry,44.7232,-96.4807,null
COCHOLILOT02,null,Chemistry,44.72223,-96.482241,null
COCHOLILOT03,null,Chemistry,44.72,-96.4803,null
COCHOLILOT04,null,Chemistry,44.7164,-96.4806,null
GFPZZZ2315,Lake Oliver,Chemistry,44.7192,-96.4729,SD-MN-L-OLIVER_01
SWLAZZZ2315,Lake Oliver,Chemistry,44.7192,-96.4729,SD-MN-L-OLIVER_01
SWLAZZZ2315A,Lake Oliver,Chemistry,44.7218,-96.4778,SD-MN-L-OLIVER_01
SWLAZZZ2315B,Lake Oliver,Chemistry,44.7192,-96.4729,SD-MN-L-OLIVER_01
SWLAZZZ2315C,Lake Oliver,Chemistry,44.7174,-96.4749,SD-MN-L-OLIVER_01
SWLAZZZ2319,School Lake,Chemistry,44.9413,-96.8166,SD-BS-L-SCHOOL_01
SWLAZZZ2319A,School Lake,Chemistry,44.9428,-96.8232,SD-BS-L-SCHOOL_01
SWLAZZZ2319B,School Lake,Chemistry,44.9413,-96.8166,SD-BS-L-SCHOOL_01
SWLAZZZ2319C,School Lake,Chemistry,44.9375,-96.8153,SD-BS-L-SCHOOL_01
SWLAZZZ2408,Lake Isabel,Chemistry,45.4349,-101.4124,SD-GR-L-ISABEL_01
SWLAZZZ2408A,Lake Isabel,Chemistry,45.4354,-101.4182,SD-GR-L-ISABEL_01
SWLAZZZ2408B,Lake Isabel,Chemistry,45.4349,-101.4124,SD-GR-L-ISABEL_01
SWLAZZZ2408C,Lake Isabel,Chemistry,45.4373,-101.4106,SD-GR-L-ISABEL_01
SWLAZZZ2502,Corsica Lake,Chemistry,43.4133,-98.2955,SD-MI-L-CORSICA_01
SWLAZZZ2502A,Corsica Lake,Chemistry,43.4089,-98.2964,SD-MI-L-CORSICA_01
SWLAZZZ2502B,Corsica Lake,Chemistry,43.4133,-98.2955,SD-MI-L-CORSICA_01
SWLAZZZ2502C,Corsica Lake,Chemistry,43.4156,-98.2918,SD-MI-L-CORSICA_01
SWLAZZZ2605,Stafford Dam,Chemistry,45.2759,-99.2055,SD-JA-L-LOYALTON_01
SWLAZZZ2605A,Stafford Dam,Chemistry,45.2744,-99.2068,SD-JA-L-LOYALTON_01
SWLAZZZ2605B,Stafford Dam,Chemistry,45.2759,-99.2055,SD-JA-L-LOYALTON_01
SWLAZZZ2605C,Stafford Dam,Chemistry,45.2773,-99.2049,SD-JA-L-LOYALTON_01
MINAZZZ01,null,Chemistry,45.4863,-98.7839,null
MINAZZZ02,null,Chemistry,45.519,-98.7227,null
MINAZZZ03,null,Chemistry,45.4413,-98.7299,null
MINAZZZ04,Mina Lake,Chemistry,45.454,-98.7324,SD-JA-L-MINA_01
MINAZZZ05,Mina Lake,Chemistry,45.447,-98.7483,SD-JA-L-MINA_01
MINAZZZML04,Mina Lake,Chemistry,45.454,-98.7324,SD-JA-L-MINA_01
MINAZZZML05,Mina Lake,Chemistry,45.447,-98.7483,SD-JA-L-MINA_01
MINAZZZSC01,null,Chemistry,45.4863,-98.7839,null
MINAZZZSC03,null,Chemistry,45.4413,-98.7299,null
MINAZZZSC06,null,Chemistry,45.572,-98.9664,null
MINAZZZSC07,null,Chemistry,45.5817,-98.8418,null
MINAZZZSC09,null,Chemistry,45.5635,-98.9728,null
SWLAZZZ2606,Mina Lake,Chemistry,45.4401,-98.7336,SD-JA-L-MINA_01
SWLAZZZ2606A,Mina Lake,Chemistry,45.447,-98.7483,SD-JA-L-MINA_01
SWLAZZZ2606B,Mina Lake,Chemistry,45.4401,-98.7336,SD-JA-L-MINA_01
SWLAZZZ2606C,Mina Lake,Chemistry,45.454,-98.7324,SD-JA-L-MINA_01
SWLAZZZ2607,Rosette Lake,Chemistry,45.5583,-99.0355,SD-JA-L-ROSETTE_01
SWLAZZZ2607A,Rosette Lake,Chemistry,45.5595,-99.0358,SD-JA-L-ROSETTE_01
SWLAZZZ2607B,Rosette Lake,Chemistry,45.5583,-99.0355,SD-JA-L-ROSETTE_01
SWLAZZZ2607C,Rosette Lake,Chemistry,45.5567,-99.0345,SD-JA-L-ROSETTE_01
SWLAZZZ2608,North Scatterwood Lake,Chemistry,45.2511,-98.7558,SD-JA-L-NORTH_SCATTERWOOD_01
SWLAZZZ2608B,North Scatterwood Lake,Chemistry,45.2511,-98.7558,SD-JA-L-NORTH_SCATTERWOOD_01
SWLAZZZ2608C,North Scatterwood Lake,Chemistry,45.2575,-98.7517,SD-JA-L-NORTH_SCATTERWOOD_01
SWLAZZZ2608A,North Scatterwood Lake,Chemistry,45.2422,-98.7529,SD-JA-L-NORTH_SCATTERWOOD_01
SWLAZZZ2801,Cresbard Lake,Chemistry,45.174,-99.008,SD-JA-L-CRESBARD_01
SWLAZZZ2801A,Cresbard Lake,Chemistry,45.1751,-99.0118,SD-JA-L-CRESBARD_01
SWLAZZZ2801B,Cresbard Lake,Chemistry,45.174,-99.008,SD-JA-L-CRESBARD_01
SWLAZZZ2801C,Cresbard Lake,Chemistry,45.1725,-99.0027,SD-JA-L-CRESBARD_01
FAULKTOLF01,null,Chemistry,45.0324,-99.3083,null
FAULKTOLF02,null,Chemistry,45.0237,-99.3083,null
FAULKTOLF03,null,Chemistry,45.0294,-99.2059,null
FAULKTOLF04,Lake Faulkton,Chemistry,45.0325,-99.1762,SD-JA-L-FAULKTON_01
FAULKTOLF05,Lake Faulkton,Chemistry,45.0296,-99.1706,SD-JA-L-FAULKTON_01
FAULKTOLF06,null,Chemistry,45.0338,-99.1677,null
FAULKTOLF08,null,Chemistry,44.9987,-99.2369,null
SWLAZZZ2802,Lake Faulkton,Chemistry,45.034,-99.1699,SD-JA-L-FAULKTON_01
SWLAZZZ2802A,Lake Faulkton,Chemistry,45.0315,-99.1765,SD-JA-L-FAULKTON_01
SWLAZZZ2802B,Lake Faulkton,Chemistry,45.034,-99.1699,SD-JA-L-FAULKTON_01
SWLAZZZ2802C,Lake Faulkton,Chemistry,45.0296,-99.1706,SD-JA-L-FAULKTON_01
LOUCOTTMC01,null,Chemistry,44.9549,-98.9495,null
LOUCOTTMC010,null,Chemistry,44.977382,-99.001675,null
LOUCOTTMC022,null,Chemistry,44.9092,-99.0018,null
LOUCOTTMC023,null,Chemistry,44.9259,-98.9762,null
BIGSTONBS01,Whetstone River,Chemistry,45.2916,-96.4548,SD-MN-R-WHETSTONE_01
BIGSTONBS02,Whetstone River,Chemistry,45.2867,-96.4755,SD-MN-R-WHETSTONE_01
BIGSTONBS03,null,Chemistry,45.405288,-96.67838,null
BIGSTONBS04,null,Chemistry,45.6169,-96.9101,null
BIGSTONBS05,Little Minnesota River,Chemistry,45.6013,-96.8716,SD-MN-R-LITTLE_MINNESOTA_01
BIGSTONBSL01,Big Stone Lake,Chemistry,45.5384,-96.7824,SD-MN-L-BIG_STONE_01
BIGSTONBSL02,Big Stone Lake,Chemistry,45.4804,-96.7433,SD-MN-L-BIG_STONE_01
BIGSTONBSL03,Big Stone Lake,Chemistry,45.4211,-96.6972,SD-MN-L-BIG_STONE_01
BIGSTONBSL04,Big Stone Lake,Chemistry,45.4004,-96.5954,SD-MN-L-BIG_STONE_01
BIGSTONBSL05,Big Stone Lake,Chemistry,45.3624,-96.497,SD-MN-L-BIG_STONE_01
BIGSTONBSL06,Big Stone Lake,Chemistry,45.3174,-96.4647,SD-MN-L-BIG_STONE_01
BIGSTONBSL07,Big Stone Lake,Chemistry,45.3258,-96.471,SD-MN-L-BIG_STONE_01
BIGSTONBSL07A,Big Stone Lake,Chemistry,45.3258,-96.471,SD-MN-L-BIG_STONE_01
BIGSTONBSL07B,Big Stone Lake,Chemistry,45.3258,-96.471,SD-MN-L-BIG_STONE_01
BURKEZZBL01,null,Chemistry,43.1796,-99.261,null
BURKEZZBL02,null,Chemistry,43.1744,-99.2635,null
BURKEZZBL03,null,Chemistry,43.1728,-99.2591,null
BURKEZZBL04,null,Chemistry,43.1755,-99.2564,null
BURKEZZBL05,Burke Lake,Chemistry,43.1745,-99.2608,SD-MI-L-BURKE_01
BURKEZZBL06,Burke Lake,Chemistry,43.1763,-99.2588,SD-MI-L-BURKE_01
SWLAZZZ3004,Burke Lake,Chemistry,43.1755,-99.2593,SD-MI-L-BURKE_01
SWLAZZZ3004A,Burke Lake,Chemistry,43.1747,-99.2606,SD-MI-L-BURKE_01
SWLAZZZ3004B,Burke Lake,Chemistry,43.1755,-99.2593,SD-MI-L-BURKE_01
SWLAZZZ3004C,Burke Lake,Chemistry,43.1763,-99.2588,SD-MI-L-BURKE_01
GFPZZZ3101,null,Chemistry,44.2951,-101.6983,null
SWLAZZZ3104,Waggoner Lake,Chemistry,44.0773,-101.6509,SD-BA-L-WAGGONER_01
SWLAZZZ3104A,Waggoner Lake,Chemistry,44.0786,-101.6543,SD-BA-L-WAGGONER_01
SWLAZZZ3104B,Waggoner Lake,Chemistry,44.0773,-101.6509,SD-BA-L-WAGGONER_01
SWLAZZZ3104C,Waggoner Lake,Chemistry,44.075,-101.6499,SD-BA-L-WAGGONER_01
SWLAZZZ3201A,Lake Albert,Chemistry,44.5474,-97.1595,SD-BS-L-ALBERT_01
SWLAZZZ3211,Lake St. John,Chemistry,44.565,-97.1878,SD-BS-L-ST_JOHN_01
SWLAZZZ3211A,Lake St. John,Chemistry,44.5649,-97.199,SD-BS-L-ST_JOHN_01
SWLAZZZ3211B,Lake St. John,Chemistry,44.565,-97.1878,SD-BS-L-ST_JOHN_01
SWLAZZZ3211C,Lake St. John,Chemistry,44.5659,-97.1737,SD-BS-L-ST_JOHN_01
SWLAZZZ3214,Lake Norden,Chemistry,44.595,-97.1975,SD-BS-L-NORDEN_01
SWLAZZZ3214A,Lake Norden,Chemistry,44.5994,-97.2024,SD-BS-L-NORDEN_01
SWLAZZZ3214B,Lake Norden,Chemistry,44.595,-97.1975,SD-BS-L-NORDEN_01
SWLAZZZ3214C,Lake Norden,Chemistry,44.591,-97.194,SD-BS-L-NORDEN_01
POINSETCOMP,Lake Poinsett,Chemistry,44.5656,-97.0734,SD-BS-L-POINSETT_01
POINSETLP04,Lake Poinsett,Chemistry,44.5863,-97.0601,SD-BS-L-POINSETT_01
POINSETLP05,Lake Poinsett,Chemistry,44.5656,-97.0734,SD-BS-L-POINSETT_01
POINSETLP06,Lake Poinsett,Chemistry,44.5483,-97.0988,SD-BS-L-POINSETT_01
POINSETLPT01,null,Chemistry,44.637,-97.0269,null
POINSETLPT02,null,Chemistry,44.6019,-97.0628,null
POINSETLPT03,null,Chemistry,44.5958,-97.0324,null
POINSETLPT07,null,Chemistry,44.5629,-97.128,null
POINSETLPT08,null,Chemistry,44.5606,-97.1647,null
SWLAZZZ3215,Lake Poinsett,Chemistry,44.5656,-97.0734,SD-BS-L-POINSETT_01
SWLAZZZ3215A,Lake Poinsett,Chemistry,44.5483,-97.0988,SD-BS-L-POINSETT_01
SWLAZZZ3215B,Lake Poinsett,Chemistry,44.5656,-97.0734,SD-BS-L-POINSETT_01
SWLAZZZ3215C,Lake Poinsett,Chemistry,44.5863,-97.0601,SD-BS-L-POINSETT_01
SWLAZZZ3304,Jones Lake,Chemistry,44.4698,-98.9454,SD-JA-L-JONES_01
SWLAZZZ3304A,Jones Lake,Chemistry,44.4688,-98.9488,SD-JA-L-JONES_01
SWLAZZZ3304B,Jones Lake,Chemistry,44.470069,-98.945677,SD-JA-L-JONES_01
SWLAZZZ3304C,Jones Lake,Chemistry,44.4757,-98.9442,SD-JA-L-JONES_01
LOUCOTTLL01,Lake Louise,Chemistry,44.6247,-99.1319,SD-JA-L-LOUISE_01
LOUCOTTLL02,Lake Louise,Chemistry,44.6275,-99.1392,SD-JA-L-LOUISE_01
LOUCOTTWC03,null,Chemistry,44.591,-99.3107,null
LOUCOTTWC04,null,Chemistry,44.6782,-99.2997,null
LOUCOTTWC05,null,Chemistry,44.6201,-99.1914,null
LOUCOTTWC06,null,Chemistry,44.6256,-99.1301,null
LOUISEZLL02,null,Chemistry,44.6782,-99.2997,null
LOUISEZLL03,null,Chemistry,44.6201,-99.1914,null
LOUISEZLL04,Lake Louise,Chemistry,44.6275,-99.1392,SD-JA-L-LOUISE_01
LOUISEZLL05,Lake Louise,Chemistry,44.6247,-99.1319,SD-JA-L-LOUISE_01
LOUISEZLL06,null,Chemistry,44.6256,-99.1301,null
LOUISEZLLA,null,Chemistry,44.6223,-99.1709,null
LOUISEZLLB,null,Chemistry,44.6071,-99.232,null
LOUISEZLLD,null,Chemistry,44.591,-99.3107,null
SWLAZZZ3305,Lake Louise,Chemistry,44.6229,-99.1357,SD-JA-L-LOUISE_01
SWLAZZZ3305A,Lake Louise,Chemistry,44.6272,-99.1394,SD-JA-L-LOUISE_01
SWLAZZZ3305B,Lake Louise,Chemistry,44.6229,-99.1357,SD-JA-L-LOUISE_01
SWLAZZZ3305C,Lake Louise,Chemistry,44.6246,-99.1319,SD-JA-L-LOUISE_01
SWLAZZZ3307,null,Chemistry,44.3133,-98.7741,SD-JA-L-ROSEHILL_01
SWLAZZZ3307A,null,Chemistry,44.314,-98.7774,SD-JA-L-ROSEHILL_01
SWLAZZZ3307B,null,Chemistry,44.3133,-98.7741,SD-JA-L-ROSEHILL_01
SWLAZZZ3307C,null,Chemistry,44.3123,-98.7682,SD-JA-L-ROSEHILL_01
LOUCOTTMC02,null,Chemistry,44.881,-98.9469,null
LOUCOTTMC03,null,Chemistry,44.8619,-98.9068,null
LOUCOTTMC04,null,Chemistry,44.8379,-98.8015,null
LOUCOTTMC041,null,Chemistry,44.8711,-98.8252,null
LOUCOTTMC05,null,Chemistry,44.8083,-98.7869,null
LOUCOTTMC051,null,Chemistry,44.8187,-98.7868,null
SWLAZZZ3404,Lake Hanson,Chemistry,43.6231,-97.7985,SD-JA-L-HANSON_01
SWLAZZZ3404A,Lake Hanson,Chemistry,43.6249,-97.8045,SD-JA-L-HANSON_01
SWLAZZZ3404B,Lake Hanson,Chemistry,43.6231,-97.7985,SD-JA-L-HANSON_01
SWLAZZZ3404C,Lake Hanson,Chemistry,43.6236,-97.7916,SD-JA-L-HANSON_01
GFPZZZ3502,Lake Gardner,Chemistry,45.6077,-103.6111,SD-GR-L-GARDNER_01
SWLAZZZ3702A,"Menno, Lake",Chemistry,43.2624,-97.6137,SD-JA-L-MENNO_01
SWLAZZZ3702B,"Menno, Lake",Chemistry,43.2635,-97.6097,SD-JA-L-MENNO_01
SWLAZZZ3702C,"Menno, Lake",Chemistry,43.2642,-97.6062,SD-JA-L-MENNO_01
SWLAZZZ3703,Silver Lake,Chemistry,43.45,-97.4098,SD-VM-L-SILVER_01
SWLAZZZ3703A,Silver Lake,Chemistry,43.4501,-97.4157,SD-VM-L-SILVER_01
SWLAZZZ3703B,Silver Lake,Chemistry,43.45,-97.4098,SD-VM-L-SILVER_01
SWLAZZZ3703C,Silver Lake,Chemistry,43.448,-97.4049,SD-VM-L-SILVER_01
LOUCOTTWC01,null,Chemistry,44.6197,-99.4383,null
LOUCOTTWC02,null,Chemistry,44.6429,-99.3729,null
LOUISEZLL01,null,Chemistry,44.6429,-99.3729,null
LOUISEZLLC,null,Chemistry,44.6783,-99.3632,null
GFPZZZ3907,Freeman Lake,Chemistry,43.8894,-101.151,SD-BA-L-FREEMAN_01
SWLAZZZ3907,Freeman Lake,Chemistry,43.8894,-101.151,SD-BA-L-FREEMAN_01
SWLAZZZ3907A,Freeman Lake,Chemistry,43.8912,-101.1526,SD-BA-L-FREEMAN_01
SWLAZZZ3907B,Freeman Lake,Chemistry,43.8894,-101.151,SD-BA-L-FREEMAN_01
SWLAZZZ3907C,Freeman Lake,Chemistry,43.8879,-101.1485,SD-BA-L-FREEMAN_01
SWLAZZZ5606A,Twin Lakes,Chemistry,43.951,-98.3344,SD-JA-L-TWIN_01
SWLAZZZ4102,Murdo Dam,Chemistry,43.9184,-100.7196,SD-BA-L-MURDO_01
SWLAZZZ4102A,Murdo Dam,Chemistry,43.9216,-100.7218,SD-BA-L-MURDO_01
SWLAZZZ4102B,Murdo Dam,Chemistry,43.9184,-100.7196,SD-BA-L-MURDO_01
SWLAZZZ4102C,Murdo Dam,Chemistry,43.9184,-100.7152,SD-BA-L-MURDO_01
SWLAZZZ3201,Lake Albert,Chemistry,44.5343,-97.146,SD-BS-L-ALBERT_01
SWLAZZZ3201B,Lake Albert,Chemistry,44.5343,-97.146,SD-BS-L-ALBERT_01
SWLAZZZ3201C,Lake Albert,Chemistry,44.5226,-97.1544,SD-BS-L-ALBERT_01
POINSETLPT09,null,Chemistry,44.5142,-97.1398,null
SWLAZZZ4208,Lake Henry,Chemistry,44.3239,-97.487,SD-VM-L-HENRY_01
SWLAZZZ4208A,Lake Henry,Chemistry,44.3336,-97.5016,SD-VM-L-HENRY_01
SWLAZZZ4208B,Lake Henry,Chemistry,44.3239,-97.487,SD-VM-L-HENRY_01
SWLAZZZ4208C,Lake Henry,Chemistry,44.3291,-97.4743,SD-VM-L-HENRY_01
GFPZZZ4214,null,Chemistry,44.3783,-97.3058,null
SWLAZZZ4214,null,Chemistry,44.3783,-97.3058,null
SWLAZZZ4214A,null,Chemistry,44.3757,-97.3313,null
SWLAZZZ4214B,null,Chemistry,44.3783,-97.3058,null
SWLAZZZ4214C,null,Chemistry,44.3858,-97.2783,null
SWLAZZZ4222,Lake Thompson,Chemistry,44.2665,-97.4579,SD-VM-L-THOMPSON_01
SWLAZZZ4222A,Lake Thompson,Chemistry,44.2994,-97.4588,SD-VM-L-THOMPSON_01
SWLAZZZ4222B,Lake Thompson,Chemistry,44.2665,-97.4579,SD-VM-L-THOMPSON_01
SWLAZZZ4222C,Lake Thompson,Chemistry,44.2428,-97.4428,SD-VM-L-THOMPSON_01
SWLAZZZ4223,Whitewood Lake,Chemistry,44.3374,-97.3086,SD-VM-L-WHITEWOOD_01
SWLAZZZ4223A,Whitewood Lake,Chemistry,44.3191,-97.344,SD-VM-L-WHITEWOOD_01
SWLAZZZ4223B,Whitewood Lake,Chemistry,44.3374,-97.3086,SD-VM-L-WHITEWOOD_01
SWLAZZZ4223C,Whitewood Lake,Chemistry,44.3477,-97.2797,SD-VM-L-WHITEWOOD_01
MADBRANBL04,Brant Lake,Chemistry,43.9236,-96.9549,SD-BS-L-BRANT_01
MADBRANBL05,Brant Lake,Chemistry,43.919,-96.9422,SD-BS-L-BRANT_01
MADBRANBLT08,null,Chemistry,43.939,-96.9875,null
MADBRANBLT09,Brant Lake,Chemistry,43.9297,-96.9689,SD-BS-L-BRANT_01
MADBRANBLT10,null,Chemistry,43.9311,-96.9418,null
MADBRANBLT11,Skunk Creek,Chemistry,43.9164,-96.963,SD-BS-R-SKUNK_01
SWLAZZZ4302,Brant Lake,Chemistry,43.9212,-96.9466,SD-BS-L-BRANT_01
SWLAZZZ4302A,Brant Lake,Chemistry,43.9249,-96.9543,SD-BS-L-BRANT_01
SWLAZZZ4302B,Brant Lake,Chemistry,43.9212,-96.9466,SD-BS-L-BRANT_01
SWLAZZZ4302C,Brant Lake,Chemistry,43.9172,-96.9392,SD-BS-L-BRANT_01
HERMANZ01,null,Chemistry,43.9714,-97.1668,null
HERMANZ02,null,Chemistry,43.9787,-97.1852,null
HERMANZ03,null,Chemistry,44.0115,-97.1892,null
HERMANZ03A,null,Chemistry,44.0118,-97.1802,null
HERMANZ03B,null,Chemistry,44.009955,-97.183621,null
HERMANZ04,null,Chemistry,44.0126,-97.1808,null
HERMANZ05,Lake Herman,Chemistry,43.9962,-97.1648,SD-BS-L-HERMAN_01
HERMANZ06,Lake Herman,Chemistry,43.9988,-97.1759,SD-BS-L-HERMAN_01
HERMANZ06A,Lake Herman,Chemistry,43.9988,-97.1759,SD-BS-L-HERMAN_01
HERMANZ06B,Lake Herman,Chemistry,43.9988,-97.1759,SD-BS-L-HERMAN_01
HERMANZ07,Lake Herman,Chemistry,43.9794,-97.1653,SD-BS-L-HERMAN_01
HERMANZ08,null,Chemistry,43.9913,-97.161,null
HERMANZ21,null,Chemistry,43.9994,-97.1603,null
HERMANZ22,null,Chemistry,43.9685,-97.1589,null
HERMANZ23,null,Chemistry,43.965,-97.149,null
HERMANZ50,null,Chemistry,44.032493,-97.189539,null
HERMANZ51,null,Chemistry,44.0219,-97.1803,null
HERMANZ52,null,Chemistry,43.9517,-97.1288,null
HERMANZ53,null,Chemistry,43.9537,-97.1424,null
HERMANZ54,null,Chemistry,43.9837,-97.1942,null
HERMANZ55,null,Chemistry,43.9828,-97.1943,null
HERMANZ56,null,Chemistry,43.969,-97.1955,null
HERMANZ57,null,Chemistry,43.9698,-97.1913,null
HERMANZ60,null,Chemistry,43.9658,-97.1662,null
HERMANZ61,null,Chemistry,43.9578,-97.1592,null
HERMANZ62,null,Chemistry,44.0077,-97.213081,null
HERMANZ63,null,Chemistry,44.005216,-97.209515,null
HERMANZA,Lake Herman,Chemistry,43.9954,-97.1776,SD-BS-L-HERMAN_01
HERMANZB,Lake Herman,Chemistry,43.9954,-97.1776,SD-BS-L-HERMAN_01
